id,instruction
VAT-INTL-029,"Hier liegt eine **Tauschleistung** vor, bei der der Influencer eine Werbeleistung gegen die Überlassung des Smartphones erbringt. Der Umsatz ist mit dem gemeinen Wert des erhaltenen Smartphones zu bewerten und unterliegt der Umsatzsteuer als sonstige Leistung gemäß dem Entgeltprinzip (§ 1 Abs 1 Z 1 UStG 1994, § 6 Abs 1 Z 1 UStG 1994)."
VAT-INTL-030,"Der Ort der sonstigen Leistung liegt in Österreich, da die Marketingagentur als Unternehmer mit Betriebsstätte in Wien die Leistung von dort aus erbringt; für Leistungen von Unternehmern an Privatpersonen ist grundsätzlich der Ort der Betriebsstätte des Leistungserbringers maßgeblich, nicht der Wohnort des Leistungsempfängers. (§ 11 Abs 1 Z 1 UStG 1994)"
VAT-INTL-031,"Die Leistung ist in Österreich steuerpflichtig, da der Leistungserbringer (IT-Spezialist) seinen Betriebsstättensitz in Graz hat und die Leistung von dort erbracht wird; für B2B-Dienstleistungen gilt das Reverse-Charge-Verfahren, wonach der australische Kunde die Steuer in seinem Land schuldet, aber der österreichische Unternehmer die Leistung steuerfrei erbringt (§ 6 Abs 1 Z 5 UStG 1994, § 19 Abs 1 UStG 1994)."
VAT-INTL-032,"Die Vermietung eines Fahrzeugs ist grundsätzlich eine Dienstleistung, die dem Ort der tatsächlichen Nutzung unterliegt; bei Vermietung an einen Nichtunternehmer im Inland ist die österreichische Umsatzsteuer geschuldet, wobei es sich nicht um eine klassische Katalogleistung handelt, sondern um eine nach dem Leistungsort-Regelwerk zu beurteilende Leistung (§ 3a Abs 1 UStG 1994, § 6 Abs 1 Z 1 UStG 1994)."
VAT-INTL-033,"Der Leistungsort für die Übertragung von Urheberrechten an immateriellen Gütern liegt am Ort der tatsächlichen Nutzung oder Verwertung, im Regelfall also in Australien, wo der Fan die Rechte nutzt. (§ 3g Abs 1 UStG 1994 – Leistungsort bei Dienstleistungen im Zusammenhang mit immateriellen Gütern)"
VAT-INTL-034,"Der Leistungsort für die Bereitstellung des Gasnetzzugangs ist in Österreich (Wien), da die Leistung darin besteht, dass der Energieversorger die physische Infrastruktur und den Netzzugang zur Verfügung stellt, wo sich das Gasnetz tatsächlich befindet. (§ 3a Abs 1 Z 5 UStG 1994 – Leistungsort bei Fernwärme, Gas und Elektrizität ist der Ort, wo die Versorgung erfolgt)"
VAT-INTL-035,"Der § 3a Abs. 16 UStG verfolgt das Ziel, die Umsatzsteuer auf Lieferungen und Leistungen korrekt zu erfassen und Steuervergünstigungen für bestimmte Leistungen (insbesondere im Bereich der Kultur, des Sports und der Sozialwirtschaft) zu regeln, um diese Bereiche steuerlich zu fördern. Die Bestimmung dient der Umsetzung der EU-Richtlinie 2006/112/EG und der Sicherung der Steuereinnahmen durch klare Abgrenzungskriterien (§ 3a Abs. 16 UStG)."
VAT-INTL-036,Der Leistungsort kann sich nach § 3a Abs. 16 UStG durch Verordnung in zwei Richtungen verschieben: entweder vom Ort der Betriebsstätte des Leistungsempfängers zum Ort der tatsächlichen Ausführung der Leistung oder umgekehrt von der tatsächlichen Ausführung zum Ort der Betriebsstätte des Leistungsempfängers (§ 3a Abs. 16 UStG).
VAT-INTL-037,"Bei diesem Vorgang handelt es sich um eine Lohnverarbeitung, bei der der Landwirt Unternehmer bleibt und der Müller eine Dienstleistung erbringt, die mit dem ermäßigten Steuersatz von 10 % zu besteuern ist, da die Mahlgebühr als Verarbeitung von Getreide eine begünstigte Leistung darstellt. (§ 10 Abs 1 Z 8 UStG 1994, § 6 Abs 1 Z 8 UStG 1994)"
VAT-INTL-038,"Für die Weiterverrechnung einer Stadtführung durch ein Reisebüro gilt der ermäßigte Steuersatz von 10%, da es sich um eine Dienstleistung im Zusammenhang mit Reiseveranstaltungen handelt. (§ 10 Abs 1 Z 6 UStG 1994)"
VAT-INTL-039,"Der Ort der Leistung für Catering ist grundsätzlich der Ort, wo die Leistung tatsächlich erbracht wird, also Wien als Messestätte, da die Verpflegung dort unmittelbar mit der Messeteilnahme verbunden ist. Dies führt dazu, dass Österreich als Leistungsort gilt und die österreichische Umsatzsteuer anwendbar ist, sofern der Leistungsempfänger kein im Inland ansässiger Unternehmer ist. (§ 6 Abs 1 Z 5 UStG 1994, § 3a UStG 1994)"
VAT-INTL-040,"Die Leistung ist in Österreich steuerpflichtig, da der Ort der Dienstleistung dort liegt, wo die Pflegekraft tatsächlich tätig wird – nämlich in Serbien bei der Privatperson – und damit nach dem Reverse-Charge-Prinzip die Steuerschuld beim Leistungsempfänger entsteht, während die österreichische Agentur die Leistung ohne Umsatzsteuer in Rechnung stellen kann (§ 6 Abs 1 Z 5 UStG 1994 i.V.m. § 19 Abs 1 UStG 1994)."
VAT-INTL-041,"Der Leistungsort für den Verzicht auf die Gründung eines IT-Unternehmens liegt dort, wo der Softwareentwickler seine wirtschaftliche Tätigkeit ausübt oder ausüben würde, also in Österreich, da die Leistung (Verzicht auf Geschäftstätigkeit) an seinen Ort gebunden ist. Dies ist für die Beurteilung der Einkünfte relevant, die als Einkünfte aus selbstständiger Arbeit in Österreich steuerpflichtig sind (§ 98 Abs 1 EStG 1988, § 1 Abs 1 KStG 1988)."
VAT-INTL-042,"Nein, das ist keine sonstige Leistung im Sinne der Umsatzsteuer, da Herr Stolz die Renovierung unentgeltlich und ohne Gegenleistungsabsicht erbracht hat – sonstige Leistungen setzen eine Gegenleistung voraus. Allerdings könnte eine Betriebsausgabenkürzung gemäß § 4 Abs. 4 EStG 1988 relevant sein, falls die Materialkosten als verdeckte Gewinnausschüttung zu qualifizieren sind, da eine private Zuwendung an einen Arbeitnehmer vorliegen könnte. (§ 3 Abs. 9 UStG 1994, § 4 Abs. 4 EStG 1988)"
VAT-INTL-043,"Nein, die unentgeltliche Überlassung von Unterkunft an eine Privatperson stellt keine sonstige Leistung dar, da es sich um eine private Gefälligkeit ohne wirtschaftlichen Zusammenhang handelt und nicht im Rahmen einer Geschäftstätigkeit erfolgt. Selbst wenn ein Arbeitsverhältnis besteht, führt die private Nutzung eines Unternehmensgrundstücks ohne entgeltliche Gegenleistung nicht zur Qualifikation als sonstige Leistung iSd Umsatzsteuerrechts (§ 3a Abs 1 UStG 1994)."
VAT-INTL-044,"Ja, Herr Müller muss den Privatnutzungsanteil versteuern: Bei privater Nutzung eines Firmenwagens ist entweder monatlich ein Sachbezug von 1,5 % des Anschaffungspreises (Listenpreis) als Einkommen zu versteuern oder die tatsächlichen Privatfahrten zu dokumentieren und mit 0,20 € pro Kilometer zu bewerten (§ 4 Abs 5 EStG 1988, § 6 Abs 1 Z 4 EStG 1988). Zusätzlich kann eine Vorsteuerberichtigung erforderlich sein, wenn der Privatnutzungsanteil erheblich ist (§ 15a Abs 1 UStG 1994)."
VAT-INTL-045,"Ja, die Personengemeinschaft muss eine Betriebsausgabenkorrektur vornehmen, da die private Nutzung des Firmenfahrrads durch Frau Becker eine Entnahme darstellt, die als Betriebsausgabe nicht abzugsfähig ist und entsprechend hinzuzurechnen ist; eine Umsatzsteuer entsteht jedoch nicht, da es sich um eine unentgeltliche Privatnutzung handelt und keine Leistung im Sinne des UStG vorliegt (§ 4 Abs 1 EStG 1988, § 1 Abs 1a UStG 1994)."
VAT-INTL-046,"Die Leistung gilt steuerlich als am Ort der Ausführung erbracht, also in Salzburg, da die Software dort installiert wird – nicht am Sitz des Leistungsempfängers in Wien. (§ 3a Abs 1 UStG 1994, wonach für Dienstleistungen grundsätzlich der Ort der tatsächlichen Ausführung maßgeblich ist)"
VAT-INTL-047,"Die Leistung der Buchhaltung gilt steuerlich als am Ort der Filiale in Linz ausgeführt, da dies der Ort ist, wo die Leistung tatsächlich erbracht wird und wo der Leistungsempfänger (die Filiale) ansässig ist. Maßgeblich ist der Ort der tatsächlichen Leistungserbringung, nicht der Hauptsitz des Unternehmens (§ 6 Abs 1 Z 1 UStG 1994, § 3a UStG 1994)."
VAT-INTL-048,"Die Leistung gilt steuerlich als am Ort der tatsächlichen Ausführung erbracht, also in Graz, da es sich um eine Dienstleistung mit Ortsbezug handelt, die an einem bestimmten Ort (dem Wohnzimmer des Kunden) erbracht wird. Für die Umsatzsteuer ist daher der Ort der Leistungserbringung maßgeblich, nicht der Sitz des Unternehmers. (§ 3a Abs 1 UStG 1994, § 11 Abs 1 UStG 1994)"
VAT-INTL-049,"Die Leistung gilt steuerlich als in Graz ausgeführt, da Dienstleistungen am Ort der tatsächlichen Ausführung der Leistung zu besteuern sind und die Renovierungsarbeiten physisch in Graz durchgeführt werden. (§ 3a Abs 1 UStG 1994, Ort der Leistung bei Dienstleistungen)"
VAT-INTL-050,"Eine Vermittlungsleistung an einen Nichtunternehmer ist an dem Ort erbracht, an dem sich der Nichtunternehmer zum Zeitpunkt der Leistungserbringung tatsächlich aufhält oder an dem die Leistung tatsächlich in Anspruch genommen wird (§ 3g Abs 1 Z 5 UStG 1994)."
VAT-INTL-051,"Die Maklerleistung bei der Vermittlung eines Grundstücksverkaufs gilt als sonstige Leistung im Zusammenhang mit einem Grundstück und wird an dem Ort ausgeführt, wo sich das Grundstück befindet, weshalb die Leistung dem Ort der Grundstückslage unterliegt (§ 10 Abs 1 Z 6 UStG 1994). Dies ist relevant für die Bestimmung des Leistungsortes und damit für die Besteuerung der Maklergebühren."
VAT-INTL-052,"Die Vermietung eines Ferienhauses auf einem Campingplatz ist eine sonstige Leistung im Zusammenhang mit einem Grundstück, da sie sich auf die Nutzung von Grundstücksteilen bezieht. Der Leistungsort liegt am Ort des Grundstücks, also am Standort des Campingplatzes. (§ 3 Abs 7 UStG 1994, § 19 Abs 1 lit. g UStG 1994)"
VAT-INTL-053,"Die Überlassung eines Grundstücks für ein Event gegen Entgelt stellt eine sonstige Leistung im Zusammenhang mit einem Grundstück dar, die der Regelbesteuerung unterliegt und nicht unter die Grundstücksleistungsbefreiung fällt. Die Leistung gilt als an dem Ort erbracht, wo sich das Grundstück befindet, da es sich um eine Leistung bezüglich eines bestimmten Grundstücks handelt. (§ 3a Abs 1 Z 6 UStG 1994, § 9 Abs 1 UStG 1994)"
VAT-INTL-054,"Die Führung im Museum gilt als sonstige Leistung, da sie eine Dienstleistung darstellt, die an einen Nichtunternehmer erbracht wird, während der Verkauf eines Kunstwerks eine Lieferung (Warenverkauf) ist und nicht unter sonstige Leistungen fällt (§ 3a Abs 1 UStG 1994). Sonstige Leistungen sind gemäß § 3a UStG 1994 alle Leistungen, die keine Lieferungen von Gegenständen sind, also insbesondere Dienstleistungen wie Führungen."
VAT-INTL-055,"Lagerungs- oder Umschlagsleistungen, die üblicherweise mit Transport verbunden sind, werden als Transportleistungen behandelt und unterliegen daher dem ermäßigten Steuersatz von 10 %, wenn der Empfänger ein Nichtunternehmer ist. (§ 10 Abs 1 Z 9 UStG 1994)"
VAT-INTL-056,"Reparaturarbeiten und Gutachten an beweglichen Gegenständen sind sonstige Leistungen, wenn sie von einer Person gegen Entgelt erbracht werden und nicht unter die Lieferung von Waren fallen; entscheidend ist, dass die Leistung im Inland erbracht wird oder der Leistungsempfänger hier ansässig ist. (§ 3a Abs 1 UStG 1994, § 6 Abs 1 Z 1 UStG 1994)"
VAT-INTL-057,"Die Leistung wird an dem Ort ausgeführt, wo die Mahlzeit tatsächlich bereitgestellt und konsumiert wird, also typischerweise am Standort des Restaurants oder am Lieferort bei Catering-Services, nicht am Sitz des Unternehmers. Dies ist entscheidend für die Bestimmung des Leistungsortes und damit der Steuerschuldnerschaft im Mehrwertsteuersystem (§ 3a Abs 1 und § 3d UStG 1994)."
VAT-INTL-058,"Die Leistung gilt steuerlich als im Ort der Messe in München ausgeführt, da es sich um eine Dienstleistung handelt, die an einem bestimmten Ort erbracht wird und dieser Ort für die Besteuerung maßgeblich ist. (§ 3a Abs 8 UStG 1994 – Ort der sonstigen Leistung ist der Ort, an dem sich der Ort der tatsächlichen Ausführung befindet)"
VAT-INTL-059,"Die Vermietung des Motorboots gilt steuerlich als an dem Ort ausgeführt, wo sich das Boot während der Vermietung tatsächlich befindet, also in Hamburg (Deutschland), nicht in Österreich. Daher unterliegt diese Leistung nicht der österreichischen Umsatzsteuer, sondern der deutschen Umsatzsteuer am Ort der tatsächlichen Nutzung (§ 3a Abs 1 UStG 1994 i.V.m. der Ort-der-Leistung-Regelung für Vermietungen)."
VAT-INTL-060,"Die Vermietung eines Motorboots für 2 Wochen in Hamburg fällt nicht unter die österreichische Regelung der kurzfristigen Vermietung, da diese primär auf Immobilien (Wohnungen, Zimmer) abzielt und Hamburg zudem außerhalb Österreichs liegt. Für österreichische Einkünfte aus Vermietung gelten die allgemeinen Vorschriften der Einkünfte aus Vermietung und Verpachtung, wobei die Betriebsstättenprinzipien zu beachten sind (§ 6 Abs 1 EStG 1988, § 4 Abs 1 KStG 1988)."
VAT-INTL-061,"Die Vermietung eines PKW gilt steuerlich als an dem Ort ausgeführt, an dem sich das Fahrzeug bei Überlassung an den Mieter befindet, also in München. Da München in Deutschland liegt, unterliegt diese Leistung der deutschen Umsatzsteuer und nicht der österreichischen Umsatzsteuer. (§ 3a Abs 1 UStG 1994, Ort der Leistung bei Vermietung von Beförderungsmitteln)"
VAT-INTL-062,"Nein, eine 25-Tage-Vermietung eines PKW gilt nicht als kurzfristige Vermietung, da diese nach österreichischem Steuerrecht maximal 14 Tage dauern darf. (§ 6 Abs 1 Z 4 UStG 1994)"
VAT-INTL-063,"Die Leistung ist in Österreich steuerpflichtig, da der Ort der Dienstleistung dort liegt, wo der Leistungsempfänger (die Privatperson in Wien) ansässig ist und die Leistung konsumiert wird; bei Dienstleistungen für Privatpersonen ist der Ort der Leistungserbringung unerheblich. (§ 6 Abs 1 Z 5 lit a UStG 1994, RICHTLINIE 2006/112/EG Art. 44)"
VAT-INTL-064,"Die Leistung ist in Österreich steuerpflichtig, da der Ort der Leistung bei immateriellen Leistungen (wie Softwareentwicklung) dort liegt, wo der Leistungsempfänger sein Geschäftszentrum hat oder von wo aus er die Leistung nutzt – sofern dieser in Japan ansässig ist, wäre grundsätzlich Japan zuständig, allerdings unterliegt die Leistung in Österreich der Umsatzsteuer, wenn sie hier erbracht wird und der japanische Auftraggeber nicht als Unternehmer im Sinne der Umsatzsteuer gilt (§ 3a Abs 8 UStG 1994). Für die Einkommensteuer des österreichischen Developers ist die Leistung in Österreich steuerpflichtig (§ 1 Abs 1 EStG 1988)."
VAT-INTL-065,"Die Leistung ist in Österreich steuerpflichtig, da die Unterkunft sich physisch in Österreich befindet und dies der Ort der Leistungserbringung ist. Für Beherbergungsleistungen gilt der Ort, an dem die Unterkunft tatsächlich zur Verfügung gestellt wird (§ 3d Abs 1 UStG 1994)."
VAT-INTL-066,"Der Leistungsort für Dienstleistungen eines Fotografen ist grundsätzlich der Ort, an dem sich der Kunde zum Zeitpunkt der Leistungserbringung befindet, also in diesem Fall Bern/Schweiz. Da die Hochzeit in der Schweiz stattfindet, ist der Leistungsort nicht in Österreich, weshalb keine österreichische Umsatzsteuer anfällt – die Leistung unterliegt stattdessen der schweizer Besteuerung. (§ 3a Abs 1 UStG 1994, Ort der Dienstleistung bei Dienstleistungen für Privatpersonen)"
VAT-INTL-067,"Der Leistungsort für die Vermietung eines Fahrzeugs liegt am Ort, wo sich das Fahrzeug tatsächlich befindet und zur Verfügung gestellt wird, also in Italien. Da die Leistung damit außerhalb Österreichs und außerhalb der EU erbracht wird, unterliegt sie nicht der österreichischen Umsatzsteuer, sondern der italienischen Besteuerung. (§ 6 Abs 1 Z 1 UStG 1994, Art. 13 RL 2006/112/EG)"
VAT-INTL-068,"Die Leistung ist in Österreich steuerpflichtig, da es sich um eine Lieferung von Waren handelt und der Ort der Leistung dort liegt, wo sich die Waren bei der Übergabe befinden – nämlich am Würstelstand in Österreich. (§ 3a Abs 1 UStG 1994)"
VAT-INTL-069,"Die Hotelleistung ist in Österreich steuerpflichtig, da die Leistung am Ort der tatsächlichen Erbringung – also in Wien – zu besteuern ist, unabhängig von der Nationalität des Leistungsempfängers. (§ 3a Abs 1 UStG 1994)"
VAT-INTL-070,"Die Leistung ist in Italien steuerpflichtig, da die Modenschau als Ort der tatsächlichen Erbringung der Dienstleistung in Mailand stattfindet und nicht in Österreich. (§ 6 Abs 1 Z 5 UStG 1994 – Ort der Leistung bei Dienstleistungen ist dort, wo der Leistungsempfänger als Unternehmer tätig ist, bzw. hier der tatsächliche Ort der Aufführung)"
VAT-INTL-071,"Die Leistung (Eintritt zur Ausstellung) ist in Österreich steuerpflichtig, da die Ausstellung physisch in Wien stattfindet und dies der Ort der Leistungserbringung ist. Für Dienstleistungen, die an einen Ort gebunden sind, gilt der Ort der tatsächlichen Erbringung als Besteuerungsort (§ 6 Abs 1 Z 5 UStG 1994)."
VAT-INTL-072,"Die Leistung ist in Frankreich steuerpflichtig, da der Ort der Lieferung von Gegenständen dort liegt, wo sich die Gegenstände zum Zeitpunkt der Versendung befinden – in diesem Fall am Ort des Kaufs in Paris. Es gilt die französische Umsatzsteuer, nicht die österreichische (§ 6 Abs 1 UStG 1994, Art. 31 RL 2006/112/EG)."
VAT-INTL-073,"Die Leistung ist in Österreich steuerpflichtig, da das Bed & Breakfast eine Beherbergungsleistung darstellt, die an dem Ort erbracht wird, wo die Unterkunft tatsächlich zur Verfügung gestellt wird – also in Österreich (§ 3g Abs 1 UStG 1994). Die Nationalität des Unternehmers ist für die Besteuerung unerheblich; maßgeblich ist der Ort der Leistungserbringung."
VAT-INTL-074,"Die Vermietung von Gemälden durch einen französischen Künstler an österreichische Museen ist in Österreich steuerpflichtig, da die Leistung am Ort der Nutzung (Österreich) erbracht wird und es sich um eine Dienstleistung handelt, die dem Reverse-Charge-Verfahren nicht unterliegt. Der französische Unternehmer muss sich daher in Österreich als Steuerpflichtiger registrieren und Umsatzsteuer abführen (§ 3a Abs 1 UStG 1994, § 6 Abs 1 Z 5 UStG 1994)."
VAT-INTL-075,"Die Leistung ist in den USA steuerpflichtig, da die Werbeleistung dort erbracht wird (Ort der Leistungserbringung), während Österreich keine Besteuerungsrecht hat; der österreichische Unternehmer muss die Leistung jedoch in seiner österreichischen Steuererklärung als Betriebseinnahme erfassen und kann sich unter Umständen auf Doppelbesteuerungsabkommen berufen (§ 1 Abs 1 EStG 1988, Österreich-USA DBA Art. 7)."
